transaction_id,customer_id,timestamp,amount,currency,merchant_mcc,merchant_category,swift_bank,card_type,entry_mode,channel,location_country,continent,location_city,distance_from_home_km,device_id,ip_address,velocity_1h,velocity_24h,is_fraud_actual
TXN_0005005,CUST_00017,2026-07-25 07:11:30,57.18,SGD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Online (CNP),Mobile Banking App,CN,Asia-Pacific,CN_Metro_2,64.7,DEV_0663,82.159.133.124,3,6,0
TXN_0014323,CUST_00449,2026-07-25 07:25:56,103.98,CHF,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Visa Infinite,ISO 8583 API,Mobile Banking App,SA,Middle East & Africa,SA_Metro_5,67.8,DEV_1271,196.171.207.250,3,8,0
TXN_0012229,CUST_00743,2026-07-25 07:32:33,38.57,CNY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"MUFGJPJT (MUFG Bank, Ltd.)",Amex Centurion,ISO 8583 API,POS Terminal,AR,Latin America,AR_Metro_3,37.8,DEV_0982,138.118.153.232,2,5,0
TXN_0014661,CUST_00554,2026-07-25 07:38:37,180.28,CHF,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BARCGB22 (Barclays Bank PLC),Debit Classic,Contactless 3DS,ATM Network,JP,Asia-Pacific,JP_Metro_4,0.1,DEV_0335,11.183.121.146,3,7,0
TXN_0004372,CUST_00012,2026-07-25 07:47:39,113.7,JPY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Amex Centurion,Chip & PIN,SWIFT Network,AR,Latin America,AR_Metro_3,36.7,DEV_0923,82.89.24.156,1,1,0
TXN_0009335,CUST_00379,2026-07-25 07:56:44,87.46,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,BARCGB22 (Barclays Bank PLC),Visa Infinite,EMV Contactless,SWIFT Network,SE,Europe,SE_Metro_1,18.2,DEV_1205,111.194.205.232,1,5,0
TXN_0013571,CUST_00878,2026-07-25 08:03:09,41.19,EUR,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,HSBCUK21 (HSBC Bank plc),Mastercard World Elite,Online (CNP),ATM Network,UK,Europe,UK_Metro_3,23.9,DEV_1000,22.153.117.121,1,6,0
TXN_0010794,CUST_00332,2026-07-25 08:09:31,702.16,SGD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"MUFGJPJT (MUFG Bank, Ltd.)",Amex Centurion,Chip & PIN,Mobile Banking App,ZA,Middle East & Africa,ZA_Metro_5,16.7,DEV_0484,115.211.122.186,2,5,0
TXN_0014574,CUST_00902,2026-07-25 08:12:28,139.11,CNY,MCC 6012: Financial Institutions & Banking,Commercial Banking,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,Online (CNP),ATM Network,SE,Europe,SE_Metro_2,8.0,DEV_1282,142.117.5.92,2,4,0
TXN_0000749,CUST_00026,2026-07-25 08:15:04,73.79,GBP,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"BOFAUS3N (Bank of America, N.A.)",Debit Classic,Chip & PIN,Web Gateway,UK,Europe,UK_Metro_1,22.5,DEV_1267,194.86.164.95,2,1,0
TXN_0002203,CUST_00797,2026-07-25 08:35:26,207.44,GBP,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,HSBCUK21 (HSBC Bank plc),Debit Classic,EMV Contactless,ATM Network,AR,Latin America,AR_Metro_4,14.5,DEV_1488,59.179.209.77,1,6,0
TXN_0000779,CUST_00054,2026-07-25 08:36:05,41.57,SGD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,EMV Contactless,POS Terminal,CN,Asia-Pacific,CN_Metro_2,16.9,DEV_1319,82.165.20.227,2,1,0
TXN_0006472,CUST_00097,2026-07-25 08:38:19,86.92,CAD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Amex Centurion,ISO 8583 API,Mobile Banking App,KR,Asia-Pacific,KR_Metro_4,21.2,DEV_0927,14.113.33.60,1,5,0
TXN_0008533,CUST_00786,2026-07-25 08:40:33,803.25,JPY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Amex Centurion,Contactless 3DS,SWIFT Network,IT,Europe,IT_Metro_5,18.9,DEV_0777,59.189.18.105,2,7,0
TXN_0011791,CUST_00212,2026-07-25 08:42:51,502.13,JPY,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"BOFAUS3N (Bank of America, N.A.)",Debit Classic,EMV Contactless,Mobile Banking App,IL,Middle East & Africa,IL_Metro_5,54.9,DEV_0510,154.182.207.244,2,2,0
TXN_0003799,CUST_00347,2026-07-25 08:44:45,26.13,CHF,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,Contactless 3DS,SWIFT Network,FR,Europe,FR_Metro_2,11.4,DEV_0045,95.150.107.40,2,6,0
TXN_0008502,CUST_00770,2026-07-25 08:46:54,12.73,EUR,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,BARCGB22 (Barclays Bank PLC),Amex Centurion,ISO 8583 API,POS Terminal,ES,Europe,ES_Metro_1,9.7,DEV_1267,75.210.112.90,3,2,0
TXN_0002770,CUST_00581,2026-07-25 09:01:22,49.23,SGD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BARCGB22 (Barclays Bank PLC),Corporate Platinum,ISO 8583 API,SWIFT Network,IL,Middle East & Africa,IL_Metro_1,27.0,DEV_1290,210.44.61.185,1,2,0
TXN_0001216,CUST_00794,2026-07-25 09:08:54,31.81,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,HSBCUK21 (HSBC Bank plc),Visa Infinite,ISO 8583 API,Mobile Banking App,FR,Europe,FR_Metro_4,5.7,DEV_1440,68.51.246.96,2,2,0
TXN_0008981,CUST_00622,2026-07-25 09:15:50,117.4,USD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,BNPAFRPP (BNP Paribas S.A.),Corporate Platinum,EMV Contactless,POS Terminal,BR,Latin America,BR_Metro_2,87.5,DEV_0992,44.4.192.161,2,1,0
TXN_0005167,CUST_00969,2026-07-25 09:20:59,24.43,JPY,MCC 6012: Financial Institutions & Banking,Commercial Banking,HSBCUK21 (HSBC Bank plc),Visa Infinite,Contactless 3DS,ATM Network,NL,Europe,NL_Metro_4,0.4,DEV_0503,66.42.186.192,3,5,0
TXN_0003890,CUST_00841,2026-07-25 09:29:28,24.33,AED,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"CITIUS33 (Citibank, N.A.)",Visa Infinite,Contactless 3DS,Mobile Banking App,DE,Europe,DE_Metro_2,14.9,DEV_0452,188.218.34.143,1,2,0
TXN_0002391,CUST_00111,2026-07-25 09:49:50,334.84,CNY,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,HSBCUK21 (HSBC Bank plc),Debit Classic,Contactless 3DS,ATM Network,FR,Europe,FR_Metro_4,18.9,DEV_0207,117.180.53.81,1,1,0
TXN_0001398,CUST_00056,2026-07-25 10:03:53,74.53,GBP,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,Contactless 3DS,POS Terminal,AE,Middle East & Africa,AE_Metro_1,55.8,DEV_1197,209.110.131.176,3,8,0
TXN_0000193,CUST_00021,2026-07-25 10:13:10,243.39,GBP,MCC 6012: Financial Institutions & Banking,Commercial Banking,"BOFAUS3N (Bank of America, N.A.)",Debit Classic,Online (CNP),Mobile Banking App,NL,Europe,NL_Metro_5,34.5,DEV_0868,106.178.235.65,2,5,0
TXN_0005648,CUST_00581,2026-07-25 10:29:56,112.46,EUR,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,BARCGB22 (Barclays Bank PLC),Corporate Platinum,ISO 8583 API,Mobile Banking App,US,North America,US_Metro_4,30.5,DEV_0337,214.230.170.64,2,6,0
TXN_0004609,CUST_00950,2026-07-25 10:53:13,80.07,CHF,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Chip & PIN,POS Terminal,KR,Asia-Pacific,KR_Metro_5,22.9,DEV_0439,59.204.179.72,3,1,0
TXN_0013075,CUST_00910,2026-07-25 11:20:14,20.74,CNY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BNPAFRPP (BNP Paribas S.A.),Debit Classic,Online (CNP),SWIFT Network,AU,Asia-Pacific,AU_Metro_2,6.9,DEV_0625,97.49.65.125,1,7,0
TXN_0010765,CUST_00051,2026-07-25 11:20:41,118.32,USD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,DEUTDEFF (Deutsche Bank AG),Corporate Platinum,Online (CNP),Mobile Banking App,SE,Europe,SE_Metro_2,39.2,DEV_0673,65.160.23.252,2,1,0
TXN_0013738,CUST_00019,2026-07-25 11:31:06,91.46,AED,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,DEUTDEFF (Deutsche Bank AG),Corporate Platinum,Chip & PIN,SWIFT Network,FR,Europe,FR_Metro_2,43.5,DEV_0050,57.17.118.108,3,7,0
TXN_0002118,CUST_00001,2026-07-25 11:36:58,70.07,JPY,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,HSBCUK21 (HSBC Bank plc),Debit Classic,Chip & PIN,Web Gateway,AU,Asia-Pacific,AU_Metro_3,95.4,DEV_0754,81.32.84.82,2,6,0
TXN_0002339,CUST_00852,2026-07-25 11:45:53,124.01,CNY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,ISO 8583 API,POS Terminal,FR,Europe,FR_Metro_5,17.9,DEV_0743,126.223.52.136,2,6,0
TXN_0003371,CUST_00130,2026-07-25 11:52:57,416.02,AED,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,HSBCUK21 (HSBC Bank plc),Corporate Platinum,EMV Contactless,POS Terminal,CL,Latin America,CL_Metro_1,54.7,DEV_0278,173.28.42.130,2,5,0
TXN_0009456,CUST_00092,2026-07-25 11:53:12,54.89,GBP,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CITIUS33 (Citibank, N.A.)",Visa Infinite,ISO 8583 API,Mobile Banking App,ES,Europe,ES_Metro_2,6.9,DEV_0106,168.172.207.44,1,2,0
TXN_0011016,CUST_00225,2026-07-25 11:58:19,18.64,AED,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CITIUS33 (Citibank, N.A.)",Mastercard World Elite,Online (CNP),SWIFT Network,DE,Europe,DE_Metro_1,37.8,DEV_0787,220.145.170.201,2,7,0
TXN_0003297,CUST_00829,2026-07-25 12:06:17,103.91,AUD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,HSBCUK21 (HSBC Bank plc),Mastercard World Elite,EMV Contactless,Mobile Banking App,EG,Middle East & Africa,EG_Metro_4,12.1,DEV_1077,147.80.209.189,2,2,0
TXN_0010575,CUST_00964,2026-07-25 12:08:28,91.02,AUD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,BARCGB22 (Barclays Bank PLC),Debit Classic,Contactless 3DS,Web Gateway,UK,Europe,UK_Metro_4,14.2,DEV_0257,212.212.227.236,1,3,0
TXN_0001345,CUST_00238,2026-07-25 12:16:07,41.99,CAD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,Contactless 3DS,Web Gateway,UK,Europe,UK_Metro_5,25.4,DEV_0234,204.106.131.137,1,2,0
TXN_0002888,CUST_00315,2026-07-25 12:22:08,77.91,JPY,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BARCGB22 (Barclays Bank PLC),Visa Infinite,Online (CNP),Mobile Banking App,SG,Asia-Pacific,SG_Metro_1,14.5,DEV_0745,199.30.243.216,1,8,0
TXN_0007824,CUST_00928,2026-07-25 12:33:53,77.91,CHF,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Amex Centurion,Contactless 3DS,POS Terminal,SA,Middle East & Africa,SA_Metro_3,42.2,DEV_1243,134.74.120.195,1,1,0
TXN_0005415,CUST_00264,2026-07-25 12:34:07,66.87,CNY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,ISO 8583 API,Mobile Banking App,UK,Europe,UK_Metro_3,33.8,DEV_0952,147.128.41.156,1,3,0
TXN_0007952,CUST_00475,2026-07-25 12:50:18,46.04,GBP,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,BARCGB22 (Barclays Bank PLC),Debit Classic,EMV Contactless,Mobile Banking App,SA,Middle East & Africa,SA_Metro_2,29.1,DEV_1245,180.216.48.115,3,5,0
TXN_0008690,CUST_00213,2026-07-25 12:53:46,29.15,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,"MUFGJPJT (MUFG Bank, Ltd.)",Amex Centurion,Chip & PIN,Mobile Banking App,MX,North America,MX_Metro_5,11.6,DEV_1409,38.89.49.45,1,4,0
TXN_0002224,CUST_00003,2026-07-25 13:01:54,31.64,SGD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,HSBCUK21 (HSBC Bank plc),Mastercard World Elite,Online (CNP),SWIFT Network,HK,Asia-Pacific,HK_Metro_3,22.2,DEV_0871,209.63.216.114,3,4,0
TXN_0004327,CUST_00224,2026-07-25 13:08:59,136.66,JPY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"BOFAUS3N (Bank of America, N.A.)",Corporate Platinum,Contactless 3DS,Web Gateway,KR,Asia-Pacific,KR_Metro_1,25.5,DEV_0912,193.239.31.102,3,4,0
TXN_0001459,CUST_00050,2026-07-25 13:16:01,95.8,USD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,ISO 8583 API,POS Terminal,FR,Europe,FR_Metro_2,39.8,DEV_0482,147.86.185.204,1,2,0
TXN_0012623,CUST_00473,2026-07-25 13:33:57,90.23,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Amex Centurion,Chip & PIN,SWIFT Network,CL,Latin America,CL_Metro_3,44.1,DEV_0561,128.210.145.50,2,5,0
TXN_0002164,CUST_00784,2026-07-25 13:47:36,35.55,AED,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,EMV Contactless,Mobile Banking App,UK,Europe,UK_Metro_2,22.6,DEV_0183,111.141.192.20,2,7,0
TXN_0014182,CUST_00123,2026-07-25 13:49:26,16.89,AED,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,Contactless 3DS,ATM Network,KR,Asia-Pacific,KR_Metro_2,9.4,DEV_1431,17.68.73.63,1,6,0
TXN_0014989,CUST_00869,2026-07-25 13:52:20,19.2,SGD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Corporate Platinum,Online (CNP),SWIFT Network,AE,Middle East & Africa,AE_Metro_3,27.4,DEV_1092,45.145.89.123,2,7,0
TXN_0002890,CUST_00913,2026-07-25 13:58:20,19.23,USD,MCC 6012: Financial Institutions & Banking,Commercial Banking,HSBCUK21 (HSBC Bank plc),Visa Infinite,Online (CNP),SWIFT Network,AR,Latin America,AR_Metro_5,10.6,DEV_0713,103.177.112.222,3,2,0
TXN_0003199,CUST_00691,2026-07-25 13:58:33,72.23,USD,MCC 6012: Financial Institutions & Banking,Commercial Banking,BNPAFRPP (BNP Paribas S.A.),Mastercard World Elite,ISO 8583 API,POS Terminal,AE,Middle East & Africa,AE_Metro_5,5.9,DEV_0737,103.182.8.18,2,4,0
TXN_0004430,CUST_00406,2026-07-25 14:14:35,56.28,GBP,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,Online (CNP),SWIFT Network,SG,Asia-Pacific,SG_Metro_2,39.0,DEV_1104,177.167.253.137,1,7,0
TXN_0001299,CUST_00794,2026-07-25 14:24:26,45.01,CHF,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,DEUTDEFF (Deutsche Bank AG),Visa Infinite,Contactless 3DS,Web Gateway,FR,Europe,FR_Metro_5,10.2,DEV_1353,36.168.147.144,3,2,0
TXN_0011365,CUST_00845,2026-07-25 14:47:16,93.62,CHF,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,HSBCUK21 (HSBC Bank plc),Corporate Platinum,Online (CNP),Mobile Banking App,IT,Europe,IT_Metro_1,15.1,DEV_0259,165.138.171.203,3,4,0
TXN_0007371,CUST_00861,2026-07-25 15:01:05,29.61,CNY,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,HSBCUK21 (HSBC Bank plc),Mastercard World Elite,ISO 8583 API,Mobile Banking App,SG,Asia-Pacific,SG_Metro_3,19.5,DEV_0008,47.149.57.6,3,3,0
TXN_0003269,CUST_00535,2026-07-25 15:04:54,16.16,SGD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,HSBCUK21 (HSBC Bank plc),Visa Infinite,Contactless 3DS,Web Gateway,CA,North America,CA_Metro_2,27.0,DEV_0031,17.72.122.212,2,8,0
TXN_0011237,CUST_00192,2026-07-25 15:14:31,11.83,USD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,HSBCUK21 (HSBC Bank plc),Mastercard World Elite,ISO 8583 API,POS Terminal,CO,Latin America,CO_Metro_2,10.3,DEV_0629,13.117.96.179,3,7,0
TXN_0003762,CUST_00351,2026-07-25 15:19:01,41.13,CAD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Visa Infinite,Contactless 3DS,ATM Network,CO,Latin America,CO_Metro_5,5785.0,DEV_1426,143.138.103.20,5,20,1
TXN_0010560,CUST_00737,2026-07-25 15:20:22,491.34,AED,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"BOFAUS3N (Bank of America, N.A.)",Visa Infinite,ISO 8583 API,Mobile Banking App,HK,Asia-Pacific,HK_Metro_1,27.4,DEV_1245,33.251.59.44,2,2,0
TXN_0003320,CUST_00714,2026-07-25 15:21:54,17.8,JPY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,Chip & PIN,ATM Network,SG,Asia-Pacific,SG_Metro_5,150.0,DEV_0612,52.47.32.231,1,4,0
TXN_0001638,CUST_00582,2026-07-25 15:48:23,46.82,SGD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Corporate Platinum,Contactless 3DS,Mobile Banking App,NG,Middle East & Africa,NG_Metro_5,1.1,DEV_0675,179.124.78.222,2,7,0
TXN_0005136,CUST_00203,2026-07-25 15:49:01,44.33,GBP,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,Chip & PIN,Web Gateway,SG,Asia-Pacific,SG_Metro_1,3.6,DEV_1325,122.69.219.11,1,7,0
TXN_0004626,CUST_00866,2026-07-25 16:04:29,743.27,CNY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,Chip & PIN,ATM Network,UK,Europe,UK_Metro_1,9.9,DEV_0881,141.174.19.197,2,2,0
TXN_0008423,CUST_00821,2026-07-25 16:45:01,87.53,CAD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"BOFAUS3N (Bank of America, N.A.)",Amex Centurion,Online (CNP),POS Terminal,AU,Asia-Pacific,AU_Metro_1,24.6,DEV_0054,94.102.158.27,3,3,0
TXN_0002780,CUST_00104,2026-07-25 16:53:45,98.3,AUD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,Online (CNP),POS Terminal,SA,Middle East & Africa,SA_Metro_3,20.5,DEV_0276,190.201.152.98,1,6,0
TXN_0004230,CUST_00026,2026-07-25 16:58:59,55.8,CHF,MCC 6012: Financial Institutions & Banking,Commercial Banking,HSBCUK21 (HSBC Bank plc),Corporate Platinum,Contactless 3DS,Web Gateway,SA,Middle East & Africa,SA_Metro_1,11.1,DEV_0953,108.197.1.237,1,2,0
TXN_0010329,CUST_00151,2026-07-25 17:21:50,17.39,EUR,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,BARCGB22 (Barclays Bank PLC),Amex Centurion,Chip & PIN,POS Terminal,IN,Asia-Pacific,IN_Metro_5,14.9,DEV_0507,54.224.30.222,2,7,0
TXN_0000894,CUST_00127,2026-07-25 17:31:30,54.49,JPY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,DEUTDEFF (Deutsche Bank AG),Mastercard World Elite,EMV Contactless,ATM Network,SG,Asia-Pacific,SG_Metro_3,14.7,DEV_0835,59.87.80.242,1,3,0
TXN_0008755,CUST_00095,2026-07-25 17:35:54,29.71,SGD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,HSBCUK21 (HSBC Bank plc),Debit Classic,ISO 8583 API,POS Terminal,HK,Asia-Pacific,HK_Metro_3,15.7,DEV_1465,20.193.198.47,3,6,0
TXN_0011902,CUST_00185,2026-07-25 17:37:29,37.49,JPY,MCC 6012: Financial Institutions & Banking,Commercial Banking,"CITIUS33 (Citibank, N.A.)",Mastercard World Elite,ISO 8583 API,SWIFT Network,NG,Middle East & Africa,NG_Metro_1,46.8,DEV_0598,147.80.69.117,3,2,0
TXN_0003157,CUST_00471,2026-07-25 17:53:03,250.86,CNY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,BNPAFRPP (BNP Paribas S.A.),Amex Centurion,Chip & PIN,POS Terminal,AE,Middle East & Africa,AE_Metro_5,8.2,DEV_1453,135.63.204.125,3,1,0
TXN_0001838,CUST_00823,2026-07-25 17:56:16,75.15,GBP,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,BARCGB22 (Barclays Bank PLC),Amex Centurion,Online (CNP),POS Terminal,UK,Europe,UK_Metro_1,8.6,DEV_0835,102.117.231.162,3,3,0
TXN_0005251,CUST_00942,2026-07-25 17:58:47,135.34,AUD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,EMV Contactless,ATM Network,SA,Middle East & Africa,SA_Metro_1,46.8,DEV_1100,73.28.28.193,3,1,0
TXN_0014038,CUST_00689,2026-07-25 18:08:56,39.54,SGD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CITIUS33 (Citibank, N.A.)",Debit Classic,Chip & PIN,POS Terminal,DE,Europe,DE_Metro_3,10.0,DEV_0159,100.35.73.9,2,7,0
TXN_0004212,CUST_00849,2026-07-25 18:14:58,52.31,CNY,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Mastercard World Elite,Contactless 3DS,ATM Network,US,North America,US_Metro_3,7.6,DEV_1120,103.19.227.18,2,2,0
TXN_0003520,CUST_00697,2026-07-25 18:16:14,104.14,AUD,MCC 6012: Financial Institutions & Banking,Commercial Banking,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,Chip & PIN,Mobile Banking App,IN,Asia-Pacific,IN_Metro_4,11.6,DEV_0367,139.188.166.242,1,3,0
TXN_0006120,CUST_00834,2026-07-25 18:16:29,127.14,USD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"CITIUS33 (Citibank, N.A.)",Visa Infinite,Chip & PIN,Web Gateway,SE,Europe,SE_Metro_2,1.7,DEV_1048,139.76.81.106,1,4,0
TXN_0007248,CUST_00895,2026-07-25 18:16:30,64.02,JPY,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Visa Infinite,ISO 8583 API,POS Terminal,CA,North America,CA_Metro_1,3358.4,DEV_1277,38.231.16.46,11,28,1
TXN_0007139,CUST_00261,2026-07-25 18:25:10,19.94,GBP,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,BARCGB22 (Barclays Bank PLC),Amex Centurion,Chip & PIN,POS Terminal,CN,Asia-Pacific,CN_Metro_2,49.4,DEV_0052,122.170.149.78,2,5,0
TXN_0006009,CUST_00445,2026-07-25 18:28:42,55.92,CNY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,HSBCUK21 (HSBC Bank plc),Debit Classic,ISO 8583 API,Mobile Banking App,AE,Middle East & Africa,AE_Metro_5,67.4,DEV_0314,122.154.2.147,2,1,0
TXN_0013673,CUST_00979,2026-07-25 18:41:51,36.84,AUD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,HSBCUK21 (HSBC Bank plc),Visa Infinite,EMV Contactless,POS Terminal,JP,Asia-Pacific,JP_Metro_4,3.5,DEV_0990,52.19.55.170,1,3,0
TXN_0003561,CUST_00402,2026-07-25 18:42:13,66.85,USD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,DEUTDEFF (Deutsche Bank AG),Visa Infinite,ISO 8583 API,ATM Network,MX,North America,MX_Metro_3,40.2,DEV_1468,122.131.55.141,3,8,0
TXN_0008804,CUST_00206,2026-07-25 18:47:41,9.75,CHF,MCC 6012: Financial Institutions & Banking,Commercial Banking,BNPAFRPP (BNP Paribas S.A.),Corporate Platinum,Contactless 3DS,Web Gateway,CO,Latin America,CO_Metro_5,3.9,DEV_0700,110.50.38.208,2,3,0
TXN_0002847,CUST_00490,2026-07-25 18:52:41,120.47,SGD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CITIUS33 (Citibank, N.A.)",Visa Infinite,EMV Contactless,POS Terminal,IN,Asia-Pacific,IN_Metro_4,2.0,DEV_0211,140.16.220.183,3,1,0
TXN_0001935,CUST_00068,2026-07-25 19:07:13,817.14,EUR,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Visa Infinite,Chip & PIN,Web Gateway,IT,Europe,IT_Metro_1,5.5,DEV_0751,95.233.155.35,1,6,0
TXN_0012923,CUST_00326,2026-07-25 19:14:39,38.24,AUD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,HSBCUK21 (HSBC Bank plc),Amex Centurion,EMV Contactless,Mobile Banking App,CL,Latin America,CL_Metro_2,15.0,DEV_1280,163.127.194.234,2,3,0
TXN_0003067,CUST_00178,2026-07-25 19:18:54,197.54,AUD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"BOFAUS3N (Bank of America, N.A.)",Amex Centurion,Online (CNP),SWIFT Network,SG,Asia-Pacific,SG_Metro_5,36.2,DEV_0922,112.62.223.3,1,8,0
